problem_id,grade,grade_numeric,start_holds,mid_holds,end_holds,full_path,path_length,is_benchmark,repeats,quality_score,quality_weight,quality_bin,strata
41345,6C+,3,"[[6, 3]]","[[7, 7], [2, 9], [8, 11], [5, 13]]","[[6, 17]]","[[6, 3], [7, 7], [2, 9], [8, 11], [5, 13], [6, 17]]",6,True,1105,1105,0.7378696288448302,high,6C+_high
311666,6B+,1,"[[5, 4]]","[[10, 7], [7, 9], [6, 12], [8, 15]]","[[6, 17]]","[[5, 4], [10, 7], [7, 9], [6, 12], [8, 15], [6, 17]]",6,False,22,22,0.3301111853733936,medium,6B+_medium
235977,7B,6,"[[6, 3]]","[[6, 6], [1, 6], [4, 10], [3, 12], [8, 13], [7, 14]]","[[10, 17]]","[[6, 3], [6, 6], [1, 6], [4, 10], [3, 12], [8, 13], [7, 14], [10, 17]]",8,False,11,11,0.2616160079442738,low,7B_low
328192,6B+,1,"[[6, 3], [5, 4]]","[[6, 1], [1, 6], [7, 7], [4, 9], [7, 9], [2, 12], [3, 14], [1, 15]]","[[4, 17]]","[[6, 1], [6, 3], [5, 4], [1, 6], [7, 7], [4, 9], [7, 9], [2, 12], [3, 14], [1, 15], [4, 17]]",11,False,11,11,0.2616160079442738,low,6B+_low
354427,6C,2,"[[5, 4]]","[[6, 8], [8, 9], [5, 13], [7, 13]]","[[6, 17]]","[[5, 4], [6, 8], [8, 9], [7, 13], [5, 13], [6, 17]]",6,False,14,14,0.2851090132442163,low,6C_low
347335,6B+,1,"[[6, 3]]","[[4, 7], [4, 10], [0, 12], [1, 14]]","[[0, 17]]","[[6, 3], [4, 7], [4, 10], [0, 12], [1, 14], [0, 17]]",6,False,38,38,0.3857071945941954,high,6B+_high
202394,7C,8,"[[6, 1]]","[[2, 7], [9, 9], [5, 13], [6, 13]]","[[3, 17]]","[[6, 1], [2, 7], [9, 9], [5, 13], [6, 13], [3, 17]]",6,False,21,21,0.3254312137250179,medium,7C_medium
207846,6B+,1,"[[6, 3]]","[[7, 7], [2, 7], [5, 10], [2, 12], [4, 15]]","[[0, 17]]","[[6, 3], [7, 7], [2, 7], [5, 10], [2, 12], [4, 15], [0, 17]]",7,False,10,10,0.2524552738395527,low,6B+_low
325225,6B+,1,"[[5, 4]]","[[6, 1], [4, 7], [1, 9], [4, 11], [2, 14]]","[[4, 17]]","[[6, 1], [5, 4], [4, 7], [1, 9], [4, 11], [2, 14], [4, 17]]",7,False,11,11,0.2616160079442738,low,6B+_low
356183,6B+,1,"[[1, 2], [6, 5]]","[[6, 1], [5, 4], [7, 9], [7, 12], [4, 14]]","[[4, 17]]","[[6, 1], [1, 2], [5, 4], [6, 5], [7, 9], [7, 12], [4, 14], [4, 17]]",8,False,24,24,0.3388897701417455,medium,6B+_medium
333826,6B+,1,"[[10, 4]]","[[9, 7], [8, 9], [7, 9], [4, 12], [4, 14], [4, 15]]","[[6, 17]]","[[10, 4], [9, 7], [8, 9], [7, 9], [4, 12], [4, 14], [4, 15], [6, 17]]",8,False,19,19,0.315396764841803,medium,6B+_medium
348339,6C,2,"[[9, 4], [7, 4]]","[[7, 9], [2, 12], [4, 15]]","[[3, 17]]","[[9, 4], [7, 4], [7, 9], [2, 12], [4, 15], [3, 17]]",6,False,11,11,0.2616160079442738,low,6C_low
136413,6B+,1,"[[6, 3], [5, 4]]","[[9, 7], [8, 9], [10, 10], [6, 12], [8, 13], [6, 14], [6, 16]]","[[8, 17]]","[[6, 3], [5, 4], [9, 7], [8, 9], [10, 10], [6, 12], [8, 13], [6, 14], [6, 16], [8, 17]]",10,False,61,61,0.4345130720130509,high,6B+_high
307271,6B+,1,"[[9, 1], [5, 4]]","[[2, 8], [7, 9], [4, 12], [4, 15]]","[[3, 17], [4, 17]]","[[9, 1], [5, 4], [2, 8], [7, 9], [4, 12], [4, 15], [3, 17], [4, 17]]",8,False,16,16,0.2982864425871573,medium,6B+_medium
60393,7A,4,"[[5, 4]]","[[4, 7], [5, 9], [1, 12], [8, 13], [6, 14]]","[[10, 17]]","[[5, 4], [4, 7], [5, 9], [1, 12], [8, 13], [6, 14], [10, 17]]",7,False,116,116,0.501371322767539,high,7A_high
336249,6B+,1,"[[6, 3]]","[[6, 7], [7, 10], [6, 12], [8, 15]]","[[4, 17]]","[[6, 3], [6, 7], [7, 10], [6, 12], [8, 15], [4, 17]]",6,False,11,11,0.2616160079442738,low,6B+_low
305883,6C+,3,"[[6, 3]]","[[2, 6], [3, 9], [2, 11], [5, 13], [4, 15]]","[[8, 17]]","[[6, 3], [2, 6], [3, 9], [2, 11], [5, 13], [4, 15], [8, 17]]",7,False,54,54,0.4219001589104255,high,6C+_high
329675,6C,2,"[[5, 4]]","[[4, 7], [1, 9], [3, 10], [3, 11], [6, 13], [4, 15]]","[[6, 17]]","[[5, 4], [4, 7], [1, 9], [3, 10], [3, 11], [6, 13], [4, 15], [6, 17]]",8,False,28,28,0.3545157290651618,high,6C_high
343104,6B+,1,"[[5, 4]]","[[6, 7], [7, 9], [6, 12], [4, 14]]","[[6, 17]]","[[5, 4], [6, 7], [7, 9], [6, 12], [4, 14], [6, 17]]",6,False,34,34,0.3743142491001131,high,6B+_high
305663,6B+,1,"[[10, 4]]","[[9, 7], [5, 8], [7, 9], [8, 13], [4, 14]]","[[6, 17]]","[[10, 4], [9, 7], [5, 8], [7, 9], [8, 13], [4, 14], [6, 17]]",7,False,15,15,0.2919037595418605,medium,6B+_medium
279195,6B+,1,"[[8, 3], [5, 4]]","[[6, 7], [7, 7], [8, 10], [5, 12], [8, 13], [4, 15]]","[[4, 17]]","[[8, 3], [5, 4], [6, 7], [7, 7], [8, 10], [5, 12], [8, 13], [4, 15], [4, 17]]",9,False,10,10,0.2524552738395527,low,6B+_low
19303,6B+,1,"[[6, 3], [4, 5]]","[[7, 9], [4, 9], [8, 13], [5, 13], [5, 15]]","[[6, 17]]","[[6, 3], [4, 5], [4, 9], [7, 9], [5, 13], [8, 13], [5, 15], [6, 17]]",8,False,1050,1050,0.7324994231098776,high,6B+_high
342336,7A,4,"[[3, 2], [5, 4]]","[[2, 6], [4, 11], [0, 12], [3, 15]]","[[2, 17]]","[[3, 2], [5, 4], [2, 6], [4, 11], [0, 12], [3, 15], [2, 17]]",7,False,10,10,0.2524552738395527,low,7A_low
342556,6C,2,"[[2, 4], [5, 4]]","[[2, 9], [3, 9], [1, 12], [4, 15]]","[[4, 17]]","[[2, 4], [5, 4], [2, 9], [3, 9], [1, 12], [4, 15], [4, 17]]",7,False,11,11,0.2616160079442738,low,6C_low
120395,7B,6,"[[6, 1]]","[[7, 7], [5, 8], [4, 11], [2, 12], [3, 16]]","[[0, 17]]","[[6, 1], [7, 7], [5, 8], [4, 11], [2, 12], [3, 16], [0, 17]]",7,False,16,16,0.2982864425871573,medium,7B_medium
145408,6C,2,"[[1, 2]]","[[4, 7], [4, 9], [6, 12], [4, 15]]","[[6, 17]]","[[1, 2], [4, 7], [4, 9], [6, 12], [4, 15], [6, 17]]",6,False,11,11,0.2616160079442738,low,6C_low
19750,6B+,1,"[[5, 4]]","[[8, 8], [4, 9], [8, 13], [4, 15]]","[[3, 17]]","[[5, 4], [8, 8], [4, 9], [8, 13], [4, 15], [3, 17]]",6,False,40,40,0.3909723930222625,high,6B+_high
252718,6B+,1,"[[10, 4]]","[[6, 1], [9, 7], [7, 9], [5, 13], [7, 13], [4, 15]]","[[4, 17]]","[[6, 1], [10, 4], [9, 7], [7, 9], [5, 13], [7, 13], [4, 15], [4, 17]]",8,False,13,13,0.2778453039147054,low,6B+_low
106404,7A,4,"[[8, 4]]","[[7, 8], [3, 9], [7, 13], [2, 14]]","[[4, 17]]","[[8, 4], [7, 8], [3, 9], [7, 13], [2, 14], [4, 17]]",6,False,52,52,0.4180003787609301,high,7A_high
355876,7A,4,"[[6, 1], [7, 4]]","[[2, 7], [5, 10], [2, 12]]","[[3, 17]]","[[6, 1], [7, 4], [2, 7], [5, 10], [2, 12], [3, 17]]",6,False,23,23,0.334591947829739,medium,7A_medium
306390,6B+,1,"[[5, 4]]","[[7, 7], [7, 9], [4, 12], [6, 12], [4, 14]]","[[4, 17]]","[[5, 4], [7, 7], [7, 9], [6, 12], [4, 12], [4, 14], [4, 17]]",7,False,11,11,0.2616160079442738,low,6B+_low
345681,6B+,1,"[[10, 4]]","[[9, 7], [5, 8], [6, 12], [2, 12], [3, 14]]","[[1, 17]]","[[10, 4], [9, 7], [5, 8], [6, 12], [2, 12], [3, 14], [1, 17]]",7,False,15,15,0.2919037595418605,medium,6B+_medium
43839,7B+,7,"[[2, 4]]","[[1, 7], [5, 9], [8, 12], [4, 13]]","[[3, 17]]","[[2, 4], [1, 7], [5, 9], [8, 12], [4, 13], [3, 17]]",6,False,12,12,0.2700430664208519,low,7B+_low
306216,6C,2,"[[10, 4]]","[[9, 7], [7, 10], [7, 12], [4, 14], [3, 16]]","[[1, 17]]","[[10, 4], [9, 7], [7, 10], [7, 12], [4, 14], [3, 16], [1, 17]]",7,False,12,12,0.2700430664208519,low,6C_low
355928,6C,2,"[[5, 4]]","[[6, 8], [3, 9], [8, 13], [5, 13]]","[[6, 17]]","[[5, 4], [6, 8], [3, 9], [5, 13], [8, 13], [6, 17]]",6,False,27,27,0.3508212438001706,medium,6C_medium
332725,6B+,1,"[[5, 4]]","[[4, 7], [6, 8], [7, 9], [6, 12], [8, 13], [4, 14]]","[[8, 17]]","[[5, 4], [4, 7], [6, 8], [7, 9], [6, 12], [8, 13], [4, 14], [8, 17]]",8,False,40,40,0.3909723930222625,high,6B+_high
236233,6B+,1,"[[5, 4]]","[[6, 1], [6, 7], [4, 9], [6, 12], [4, 14], [8, 15]]","[[6, 17]]","[[6, 1], [5, 4], [6, 7], [4, 9], [6, 12], [4, 14], [8, 15], [6, 17]]",8,False,51,51,0.4159949461917822,high,6B+_high
43958,6B+,1,"[[5, 4]]","[[4, 7], [4, 10], [2, 12], [5, 14]]","[[3, 17]]","[[5, 4], [4, 7], [4, 10], [2, 12], [5, 14], [3, 17]]",6,False,41,41,0.3935094320880491,high,6B+_high
307756,6B+,1,"[[6, 3], [5, 4]]","[[9, 6], [6, 7], [7, 9], [4, 10], [6, 12], [8, 15], [7, 15]]","[[8, 17]]","[[6, 3], [5, 4], [9, 6], [6, 7], [7, 9], [4, 10], [6, 12], [7, 15], [8, 15], [8, 17]]",10,False,36,36,0.3801647556462723,high,6B+_high
35373,6B+,1,"[[5, 4]]","[[7, 9], [6, 12], [4, 14]]","[[6, 17]]","[[5, 4], [7, 9], [6, 12], [4, 14], [6, 17]]",5,False,448,448,0.6429597459734543,high,6B+_high
345123,6C+,3,"[[3, 2], [5, 4]]","[[7, 8], [3, 9], [8, 11], [4, 14]]","[[6, 17]]","[[3, 2], [5, 4], [7, 8], [3, 9], [8, 11], [4, 14], [6, 17]]",7,False,27,27,0.3508212438001706,medium,6C+_medium
218876,6C,2,"[[1, 2], [6, 3]]","[[4, 7], [1, 10], [6, 12], [4, 14]]","[[6, 17]]","[[1, 2], [6, 3], [4, 7], [1, 10], [6, 12], [4, 14], [6, 17]]",7,False,18,18,0.3099965028588725,medium,6C_medium
168735,6B+,1,"[[8, 3], [5, 4]]","[[7, 9], [6, 12], [2, 12], [6, 16]]","[[6, 17]]","[[8, 3], [5, 4], [7, 9], [6, 12], [2, 12], [6, 16], [6, 17]]",7,False,35,35,0.3772801361176174,high,6B+_high
264906,6B+,1,"[[2, 4], [5, 4]]","[[6, 7], [3, 9], [7, 9], [6, 12], [8, 13], [7, 15]]","[[6, 17]]","[[2, 4], [5, 4], [6, 7], [7, 9], [3, 9], [6, 12], [8, 13], [7, 15], [6, 17]]",9,False,36,36,0.3801647556462723,high,6B+_high
166199,6C,2,"[[5, 4]]","[[6, 7], [9, 7], [7, 10], [4, 12], [4, 15]]","[[1, 17]]","[[5, 4], [6, 7], [9, 7], [7, 10], [4, 12], [4, 15], [1, 17]]",7,False,51,51,0.4159949461917822,high,6C_high
100943,6B+,1,"[[10, 4]]","[[6, 1], [9, 7], [4, 7], [8, 9], [6, 12], [4, 14]]","[[6, 17]]","[[6, 1], [10, 4], [4, 7], [9, 7], [8, 9], [6, 12], [4, 14], [6, 17]]",8,False,21,21,0.3254312137250179,medium,6B+_medium
123083,7B+,7,"[[5, 4]]","[[4, 9], [5, 12], [4, 13]]","[[6, 17]]","[[5, 4], [4, 9], [5, 12], [4, 13], [6, 17]]",5,False,21,21,0.3254312137250179,medium,7B+_medium
227499,7B+,7,"[[9, 4]]","[[6, 8], [2, 11], [8, 13]]","[[3, 17]]","[[9, 4], [6, 8], [2, 11], [8, 13], [3, 17]]",5,False,11,11,0.2616160079442738,low,7B+_low
197982,6C+,3,"[[5, 4]]","[[7, 8], [4, 10], [7, 12], [4, 14]]","[[3, 17]]","[[5, 4], [7, 8], [4, 10], [7, 12], [4, 14], [3, 17]]",6,False,13,13,0.2778453039147054,low,6C+_low
309588,7B+,7,"[[1, 2]]","[[3, 6], [1, 9], [6, 12], [1, 15]]","[[6, 17]]","[[1, 2], [3, 6], [1, 9], [6, 12], [1, 15], [6, 17]]",6,False,28,28,0.3545157290651618,high,7B+_high
313892,6C+,3,"[[6, 3]]","[[5, 6], [6, 8], [4, 10], [3, 11], [2, 13], [4, 15]]","[[3, 17]]","[[6, 3], [5, 6], [6, 8], [4, 10], [3, 11], [2, 13], [4, 15], [3, 17]]",8,False,151,151,0.5289243225152679,high,6C+_high
320813,6B+,1,"[[5, 4]]","[[2, 6], [4, 7], [1, 9], [4, 10], [2, 12], [6, 12], [4, 14]]","[[6, 17]]","[[5, 4], [2, 6], [4, 7], [1, 9], [4, 10], [6, 12], [2, 12], [4, 14], [6, 17]]",9,False,15,15,0.2919037595418605,medium,6B+_medium
306523,6C,2,"[[9, 1], [6, 3]]","[[7, 4], [9, 7], [8, 10], [8, 13], [6, 14], [8, 15]]","[[4, 17]]","[[9, 1], [6, 3], [7, 4], [9, 7], [8, 10], [8, 13], [6, 14], [8, 15], [4, 17]]",9,False,16,16,0.2982864425871573,medium,6C_medium
352862,6C,2,"[[3, 2], [4, 5]]","[[4, 7], [5, 10], [4, 12], [5, 14], [3, 16]]","[[6, 17]]","[[3, 2], [4, 5], [4, 7], [5, 10], [4, 12], [5, 14], [3, 16], [6, 17]]",8,False,11,11,0.2616160079442738,low,6C_low
203824,6C,2,"[[8, 4], [7, 4]]","[[6, 7], [8, 9], [4, 11], [5, 13], [7, 13], [8, 15]]","[[6, 17]]","[[8, 4], [7, 4], [6, 7], [8, 9], [4, 11], [7, 13], [5, 13], [8, 15], [6, 17]]",9,False,21,21,0.3254312137250179,medium,6C_medium
307087,7B+,7,"[[8, 4]]","[[8, 9], [7, 13], [2, 14], [3, 15]]","[[0, 17]]","[[8, 4], [8, 9], [7, 13], [2, 14], [3, 15], [0, 17]]",6,False,24,24,0.3388897701417455,medium,7B+_medium
79306,7A+,5,"[[3, 2], [0, 4]]","[[4, 5], [8, 7], [2, 8], [3, 9], [6, 11], [5, 13]]","[[8, 17]]","[[3, 2], [0, 4], [4, 5], [8, 7], [2, 8], [3, 9], [6, 11], [5, 13], [8, 17]]",9,False,137,137,0.5187512534322024,high,7A+_high
290259,7B,6,"[[8, 4]]","[[5, 7], [2, 8], [7, 9], [6, 11], [2, 12]]","[[4, 17]]","[[8, 4], [5, 7], [2, 8], [7, 9], [6, 11], [2, 12], [4, 17]]",7,False,10,10,0.2524552738395527,low,7B_low
28428,6C+,3,"[[10, 4], [5, 4]]","[[9, 7], [4, 9], [4, 12], [1, 14]]","[[4, 17]]","[[10, 4], [5, 4], [9, 7], [4, 9], [4, 12], [1, 14], [4, 17]]",7,False,1333,1333,0.7576028543240205,high,6C+_high
336762,6B+,1,"[[5, 4]]","[[7, 9], [4, 9], [6, 12], [2, 12], [3, 14]]","[[1, 17]]","[[5, 4], [4, 9], [7, 9], [6, 12], [2, 12], [3, 14], [1, 17]]",7,False,20,20,0.320533492202584,medium,6B+_medium
47710,7C,8,"[[8, 3]]","[[7, 7], [9, 9], [6, 13], [3, 14]]","[[0, 17], [3, 17]]","[[8, 3], [7, 7], [9, 9], [6, 13], [3, 14], [0, 17], [3, 17]]",7,False,456,456,0.6448190795356606,high,7C_high
132037,6B+,1,"[[10, 4]]","[[6, 1], [9, 7], [6, 7], [7, 10], [4, 10], [4, 12], [4, 14], [3, 16]]","[[1, 17]]","[[6, 1], [10, 4], [6, 7], [9, 7], [4, 10], [7, 10], [4, 12], [4, 14], [3, 16], [1, 17]]",10,False,35,35,0.3772801361176174,high,6B+_high
312197,6B+,1,"[[8, 3], [5, 4]]","[[6, 1], [7, 7], [4, 9], [6, 12], [4, 14], [4, 15]]","[[3, 17]]","[[6, 1], [8, 3], [5, 4], [7, 7], [4, 9], [6, 12], [4, 14], [4, 15], [3, 17]]",9,False,10,10,0.2524552738395527,low,6B+_low
323173,6B+,1,"[[6, 1], [9, 1]]","[[6, 7], [4, 9], [6, 12], [4, 15]]","[[3, 17]]","[[6, 1], [9, 1], [6, 7], [4, 9], [6, 12], [4, 15], [3, 17]]",7,False,11,11,0.2616160079442738,low,6B+_low
202381,7C+,9,"[[1, 2], [3, 2]]","[[6, 8], [7, 9], [4, 14]]","[[10, 17]]","[[1, 2], [3, 2], [6, 8], [7, 9], [4, 14], [10, 17]]",6,False,36,36,0.3801647556462723,high,7C+_high
325159,6B+,1,"[[6, 3], [5, 4]]","[[4, 5], [4, 7], [6, 7], [7, 9], [4, 9], [6, 11], [6, 12], [2, 12], [4, 14], [6, 16]]","[[4, 17]]","[[6, 3], [5, 4], [4, 5], [4, 7], [6, 7], [4, 9], [7, 9], [6, 11], [2, 12], [6, 12], [4, 14], [6, 16], [4, 17]]",13,False,10,10,0.2524552738395527,low,6B+_low
312409,6C+,3,"[[10, 4]]","[[9, 7], [6, 8], [5, 10], [4, 12], [7, 15]]","[[3, 17]]","[[10, 4], [9, 7], [6, 8], [5, 10], [4, 12], [7, 15], [3, 17]]",7,False,19,19,0.315396764841803,medium,6C+_medium
272250,6C+,3,"[[1, 2], [5, 4]]","[[8, 6], [4, 7], [2, 7], [0, 8], [4, 11], [4, 12], [8, 13]]","[[4, 17]]","[[1, 2], [5, 4], [8, 6], [2, 7], [4, 7], [0, 8], [4, 11], [4, 12], [8, 13], [4, 17]]",10,False,16,16,0.2982864425871573,medium,6C+_medium
331393,6C,2,"[[8, 4], [5, 4]]","[[5, 8], [2, 9], [4, 11], [2, 13], [2, 14]]","[[4, 17]]","[[8, 4], [5, 4], [5, 8], [2, 9], [4, 11], [2, 13], [2, 14], [4, 17]]",8,False,15,15,0.2919037595418605,medium,6C_medium
341634,6B+,1,"[[5, 4]]","[[4, 7], [7, 9], [5, 10], [4, 10], [2, 12], [3, 14], [1, 15]]","[[3, 17]]","[[5, 4], [4, 7], [7, 9], [4, 10], [5, 10], [2, 12], [3, 14], [1, 15], [3, 17]]",9,False,41,41,0.3935094320880491,high,6B+_high
22645,6B+,1,"[[5, 4]]","[[4, 9], [9, 11], [8, 13], [4, 15]]","[[3, 17]]","[[5, 4], [4, 9], [9, 11], [8, 13], [4, 15], [3, 17]]",6,False,10,10,0.2524552738395527,low,6B+_low
140666,6B+,1,"[[9, 4], [6, 5]]","[[2, 8], [7, 9], [5, 13], [7, 15]]","[[4, 17]]","[[9, 4], [6, 5], [2, 8], [7, 9], [5, 13], [7, 15], [4, 17]]",7,False,12,12,0.2700430664208519,low,6B+_low
322076,7A,4,"[[5, 4]]","[[2, 9], [7, 9], [1, 12], [4, 15]]","[[4, 17]]","[[5, 4], [7, 9], [2, 9], [1, 12], [4, 15], [4, 17]]",6,False,12,12,0.2700430664208519,low,7A_low
347551,6B+,1,"[[5, 4]]","[[4, 7], [7, 9], [9, 10], [6, 12], [8, 15]]","[[6, 17]]","[[5, 4], [4, 7], [7, 9], [9, 10], [6, 12], [8, 15], [6, 17]]",7,False,17,17,0.3043041962321522,medium,6B+_medium
321782,6B+,1,"[[5, 4]]","[[6, 1], [9, 7], [3, 9], [7, 10], [8, 10], [6, 12], [4, 14]]","[[6, 17]]","[[6, 1], [5, 4], [9, 7], [3, 9], [7, 10], [8, 10], [6, 12], [4, 14], [6, 17]]",9,False,14,14,0.2851090132442163,low,6B+_low
339813,6B+,1,"[[6, 1], [2, 4]]","[[4, 5], [4, 7], [5, 10], [2, 12], [3, 14]]","[[3, 17]]","[[6, 1], [2, 4], [4, 5], [4, 7], [5, 10], [2, 12], [3, 14], [3, 17]]",8,False,19,19,0.315396764841803,medium,6B+_medium
133255,6B+,1,"[[5, 4]]","[[6, 1], [2, 6], [6, 7], [7, 10], [4, 12], [4, 14], [1, 15]]","[[4, 17]]","[[6, 1], [5, 4], [2, 6], [6, 7], [7, 10], [4, 12], [4, 14], [1, 15], [4, 17]]",9,False,37,37,0.3829724427443376,high,6B+_high
335804,6B+,1,"[[5, 4]]","[[6, 1], [3, 2], [2, 6], [3, 8], [1, 9], [4, 11], [2, 12], [6, 12], [4, 14]]","[[6, 17]]","[[6, 1], [3, 2], [5, 4], [2, 6], [3, 8], [1, 9], [4, 11], [2, 12], [6, 12], [4, 14], [6, 17]]",11,False,15,15,0.2919037595418605,medium,6B+_medium
195759,6C,2,"[[1, 2], [5, 4]]","[[2, 7], [4, 9], [7, 9], [5, 13]]","[[6, 17]]","[[1, 2], [5, 4], [2, 7], [4, 9], [7, 9], [5, 13], [6, 17]]",7,False,15,15,0.2919037595418605,medium,6C_medium
344550,6B+,1,"[[5, 4]]","[[3, 7], [7, 9], [6, 12], [6, 14], [4, 15]]","[[4, 17]]","[[5, 4], [3, 7], [7, 9], [6, 12], [6, 14], [4, 15], [4, 17]]",7,False,26,26,0.3469923845200308,medium,6B+_medium
247703,6B+,1,"[[1, 3], [5, 4]]","[[3, 8], [1, 9], [4, 12], [5, 13], [8, 13]]","[[6, 17]]","[[1, 3], [5, 4], [3, 8], [1, 9], [4, 12], [5, 13], [8, 13], [6, 17]]",8,False,10,10,0.2524552738395527,low,6B+_low
44029,7A,4,"[[5, 4], [7, 4]]","[[6, 8], [5, 10], [4, 11], [0, 13], [3, 16]]","[[3, 17]]","[[5, 4], [7, 4], [6, 8], [5, 10], [4, 11], [0, 13], [3, 16], [3, 17]]",8,True,3241,3241,0.8510941862758834,high,7A_high
95470,6B+,1,"[[6, 1], [5, 4]]","[[2, 7], [6, 8], [7, 10], [5, 13], [6, 16]]","[[3, 17]]","[[6, 1], [5, 4], [2, 7], [6, 8], [7, 10], [5, 13], [6, 16], [3, 17]]",8,False,10,10,0.2524552738395527,low,6B+_low
44379,6C+,3,"[[0, 4], [2, 4]]","[[4, 7], [0, 8], [4, 12], [2, 14]]","[[4, 17]]","[[0, 4], [2, 4], [4, 7], [0, 8], [4, 12], [2, 14], [4, 17]]",7,False,229,229,0.5725320103297316,high,6C+_high
312722,7B,6,"[[4, 5]]","[[7, 7], [2, 9], [4, 11], [3, 14]]","[[6, 17]]","[[4, 5], [7, 7], [2, 9], [4, 11], [3, 14], [6, 17]]",6,False,15,15,0.2919037595418605,medium,7B_medium
38116,7A,4,"[[6, 1], [8, 3]]","[[0, 4], [9, 7], [5, 9], [1, 10], [6, 11], [2, 13], [1, 15]]","[[6, 17]]","[[6, 1], [8, 3], [0, 4], [9, 7], [5, 9], [1, 10], [6, 11], [2, 13], [1, 15], [6, 17]]",10,False,16,16,0.2982864425871573,medium,7A_medium
213948,6B+,1,"[[5, 4]]","[[6, 1], [3, 2], [3, 5], [6, 7], [4, 9], [7, 9], [6, 12], [8, 13], [5, 13]]","[[7, 17]]","[[6, 1], [3, 2], [5, 4], [3, 5], [6, 7], [4, 9], [7, 9], [6, 12], [5, 13], [8, 13], [7, 17]]",11,False,12,12,0.2700430664208519,low,6B+_low
313384,6C+,3,"[[5, 4]]","[[6, 1], [4, 7], [6, 9], [2, 12], [3, 14]]","[[1, 17]]","[[6, 1], [5, 4], [4, 7], [6, 9], [2, 12], [3, 14], [1, 17]]",7,False,10,10,0.2524552738395527,low,6C+_low
354999,6C,2,"[[1, 2]]","[[2, 6], [4, 7], [1, 9], [3, 11], [2, 14]]","[[3, 17]]","[[1, 2], [2, 6], [4, 7], [1, 9], [3, 11], [2, 14], [3, 17]]",7,False,14,14,0.2851090132442163,low,6C_low
260126,7A,4,"[[9, 4]]","[[9, 8], [2, 8], [8, 9], [5, 13], [5, 14], [1, 15]]","[[2, 17]]","[[9, 4], [2, 8], [9, 8], [8, 9], [5, 13], [5, 14], [1, 15], [2, 17]]",8,False,10,10,0.2524552738395527,low,7A_low
328033,6C,2,"[[10, 4]]","[[9, 7], [7, 9], [8, 13], [5, 14]]","[[7, 17]]","[[10, 4], [9, 7], [7, 9], [8, 13], [5, 14], [7, 17]]",6,False,21,21,0.3254312137250179,medium,6C_medium
62483,6B+,1,"[[5, 4]]","[[6, 8], [4, 9], [6, 11], [4, 13], [6, 16]]","[[3, 17]]","[[5, 4], [6, 8], [4, 9], [6, 11], [4, 13], [6, 16], [3, 17]]",7,False,13,13,0.2778453039147054,low,6B+_low
353342,6B+,1,"[[1, 3], [4, 5]]","[[4, 7], [4, 9], [4, 11], [4, 14], [7, 15]]","[[6, 17]]","[[1, 3], [4, 5], [4, 7], [4, 9], [4, 11], [4, 14], [7, 15], [6, 17]]",8,False,12,12,0.2700430664208519,low,6B+_low
326710,6C,2,"[[10, 4]]","[[9, 7], [7, 9], [5, 13], [8, 15]]","[[3, 17]]","[[10, 4], [9, 7], [7, 9], [5, 13], [8, 15], [3, 17]]",6,False,43,43,0.398407153610483,high,6C_high
310001,6B+,1,"[[6, 1], [5, 4]]","[[6, 7], [7, 9], [4, 9], [6, 12], [4, 12], [4, 14], [6, 16]]","[[6, 17]]","[[6, 1], [5, 4], [6, 7], [4, 9], [7, 9], [6, 12], [4, 12], [4, 14], [6, 16], [6, 17]]",10,False,63,63,0.4378556393127907,high,6B+_high
342969,7A+,5,"[[6, 1], [7, 4]]","[[2, 7], [6, 10], [2, 11], [7, 13]]","[[4, 17]]","[[6, 1], [7, 4], [2, 7], [6, 10], [2, 11], [7, 13], [4, 17]]",7,False,11,11,0.2616160079442738,low,7A+_low
359444,6B+,1,"[[10, 4]]","[[9, 7], [6, 7], [8, 10], [5, 13], [8, 15]]","[[4, 17]]","[[10, 4], [9, 7], [6, 7], [8, 10], [5, 13], [8, 15], [4, 17]]",7,False,11,11,0.2616160079442738,low,6B+_low
286571,6B+,1,"[[5, 4]]","[[6, 1], [9, 1], [6, 8], [4, 9], [7, 9], [6, 12], [4, 14]]","[[4, 17]]","[[6, 1], [9, 1], [5, 4], [6, 8], [4, 9], [7, 9], [6, 12], [4, 14], [4, 17]]",9,False,15,15,0.2919037595418605,medium,6B+_medium
339932,6C+,3,"[[5, 4]]","[[7, 9], [6, 12], [8, 13], [8, 15]]","[[8, 17]]","[[5, 4], [7, 9], [6, 12], [8, 13], [8, 15], [8, 17]]",6,False,40,40,0.3909723930222625,high,6C+_high
41754,7A+,5,"[[5, 4]]","[[0, 4], [2, 9], [1, 11], [3, 14]]","[[0, 17]]","[[5, 4], [0, 4], [2, 9], [1, 11], [3, 14], [0, 17]]",6,False,26,26,0.3469923845200308,medium,7A+_medium
119563,7B,6,"[[3, 2], [5, 4]]","[[8, 10], [3, 11], [0, 13], [4, 15]]","[[3, 17]]","[[3, 2], [5, 4], [8, 10], [3, 11], [0, 13], [4, 15], [3, 17]]",7,False,37,37,0.3829724427443376,high,7B_high
307170,6C+,3,"[[9, 4], [10, 4]]","[[9, 7], [9, 8], [6, 12], [7, 15]]","[[6, 17]]","[[9, 4], [10, 4], [9, 7], [9, 8], [6, 12], [7, 15], [6, 17]]",7,False,14,14,0.2851090132442163,low,6C+_low
